code,name,industry,outstanding,totals,timeToMarket
600719,大连热电,供气供热,4.05,4.05,19960716
600234,ST山水,文教休闲,2.02,2.02,20000615
600187,国中水务,水务,14.56,16.54,19981111
300545,联得装备,专用机械,0.46,1.44,20160928
002446,盛路通信,通信设备,4.24,7.62,20100713
000544,中原环保,环境保护,5.22,9.75,19931208
002055,得润电子,元器件,4.27,4.8,20060725
300738,奥飞数据,电信运营,0.16,0.65,20180119
600757,长江传媒,出版业,12.13,12.14,19961003
002562,兄弟科技,化工原料,4.96,8.66,20110310
000090,天健集团,建筑施工,9.28,14.37,19990721
603023,威帝股份,汽车配件,3.6,3.6,20150527
002470,金正大,农药化肥,27.27,31.58,20100908
600827,百联股份,超市连锁,15.43,17.84,19940204
002830,名雕股份,装修装饰,0.4,1.33,20161213
002799,环球印务,广告包装,0.77,1.5,20160608
300363,博腾股份,化学制药,3.08,5.44,20140129
603773,沃格光电,元器件,0.24,0.95,20180417
600177,雅戈尔,服饰,35.81,35.81,19981119
002453,华软科技,化工原料,5.49,5.71,20100720
300540,深冷股份,专用机械,0.64,1.24,20160823
002637,赞宇科技,日用化工,2.4,4.22,20111125
000683,远兴能源,化工原料,28.33,39.67,19970131
300675,建科院,建筑施工,0.81,1.47,20170719
600820,XD隧道股,建筑施工,31.44,31.44,19940128
002088,鲁阳节能,矿物制品,2.08,3.62,20061130
600326,西藏天路,建筑施工,8.65,8.65,20010116
002639,雪人股份,专用机械,5.16,6.74,20111205
000710,贝瑞基因,医疗保健,0.62,3.55,19970422
300550,和仁科技,软件服务,0.29,0.83,20161018
000429,粤高速Ａ,路桥,4.69,20.91,19980220
300737,科顺股份,其他建材,1.53,6.11,20180125
600683,京投发展,区域地产,7.41,7.41,19931025
002495,佳隆股份,食品,6.82,9.36,20101102
600315,上海家化,日用化工,6.71,6.72,20010315
300463,迈克生物,医疗保健,3.67,5.58,20150528
000541,佛山照明,家用电器,10.72,13.99,19931123
000062,深圳华强,批发业,6.67,7.21,19970130
300664,鹏鹞环保,环境保护,0.8,4.8,20180105
002478,常宝股份,钢加工,6.09,9.87,20100921
600103,青山纸业,造纸,10.62,17.74,19970703
002691,冀凯股份,专用机械,3.39,3.4,20120731
603002,宏昌电子,化工原料,6.1,6.14,20120518
600203,福日电子,元器件,3.6,4.56,19990514
601020,华钰矿业,铅锌,2.84,5.26,20160316
000829,天音控股,其他商业,9.54,10.61,19971202
300441,鲍斯股份,机床制造,2.48,6.62,20150423
600629,华建集团,建筑施工,3.62,4.32,19930209
002148,北纬科技,互联网,4.44,5.67,20070810
000652,泰达股份,批发业,14.74,14.76,19961128
002349,精华制药,中成药,7.63,8.36,20100203
603318,派思股份,专用机械,3.62,4.03,20150424
600572,康恩贝,中成药,25.04,26.67,20040412
600499,科达洁能,专用机械,14.11,15.77,20021010
601010,文峰股份,超市连锁,18.48,18.48,20110603
300345,红宇新材,钢加工,3.27,4.41,20120801
002251,步 步 高,超市连锁,8.19,8.64,20080619
600072,中船科技,船舶,6.01,7.36,19970603
603811,诚意药业,化学制药,0.57,0.85,20170315
600477,杭萧钢构,钢加工,16.38,17.87,20031110
600189,吉林森工,林业,4.04,7.17,19981007
603226,菲林格尔,家居用品,0.28,1.16,20170615
600747,ST大控,多元金融,10.64,14.64,19960916
000816,*ST慧业,农用机械,13.36,14.19,19970818
603288,海天味业,食品,26.97,27.01,20140211
300031,宝通科技,互联网,2.57,3.97,20091225
300184,力源信息,元器件,3.09,6.59,20110222
300125,易世达,电气设备,1.73,1.77,20101013
600327,大东方,百货,7.37,7.37,20020625
300318,博晖创新,医疗保健,7.27,8.19,20120523
000096,广聚能源,石油贸易,5.11,5.28,20000724
600308,华泰股份,造纸,11.68,11.68,20000928
000505,京粮控股,食品,3.6,6.86,19921221
002202,金风科技,电气设备,28.05,35.56,20071226
600010,包钢股份,普钢,316.77,455.85,20010309
000925,众合科技,专用机械,4.41,5.5,19990611
000798,中水渔业,渔业,3.19,3.19,19980212
002166,莱茵生物,中成药,3.54,4.37,20070913
002676,顺威股份,塑料,7.2,7.2,20120525
600126,杭钢股份,普钢,12.05,33.77,19980311
000596,古井贡酒,白酒,3.84,5.04,19960927
603996,中新科技,家用电器,1.03,3.0,20151222
002524,光正集团,供气供热,5.01,5.03,20101217
002523,天桥起重,工程机械,11.75,14.17,20101210
002198,嘉应制药,中成药,4.65,5.08,20071218
000968,蓝焰控股,煤炭开采,5.14,9.68,20000622
600282,南钢股份,普钢,38.86,44.19,20000919
002217,合力泰,元器件,20.49,31.28,20080220
300153,科泰电源,电气设备,3.2,3.2,20101229
002043,兔 宝 宝,其他建材,6.94,8.3,20050510
300512,中亚股份,专用机械,0.78,2.7,20160526
002609,捷顺科技,软件服务,3.67,6.67,20110815
600300,维维股份,软饮料,16.72,16.72,20000630
603183,建研院,建筑施工,0.31,1.25,20170905
300478,杭州高新,橡胶,1.27,1.27,20150610
603008,喜临门,家居用品,3.2,3.95,20120717
002122,*ST天马,机械基件,11.84,11.88,20070328
002045,国光电器,元器件,4.16,4.68,20050523
000715,中兴商业,百货,2.79,2.79,19970508
600119,长江投资,仓储物流,3.07,3.07,19980115
600843,上工申贝,纺织机械,3.05,5.49,19940311
600679,上海凤凰,文教休闲,1.91,4.02,19931008
000552,靖远煤电,煤炭开采,15.57,22.87,19940106
603557,起步股份,服饰,0.47,4.7,20170818
000656,金科股份,区域地产,52.16,53.4,19961128
000018,神州长城,装修装饰,7.53,16.98,19920616
603533,掌阅科技,互联网,0.41,4.01,20170921
002872,天圣制药,化学制药,1.43,2.12,20170519
603444,吉比特,互联网,0.41,0.72,20170104
603389,亚振家居,家居用品,0.63,2.19,20161215
300535,达威股份,化工原料,0.53,1.04,20160812
000557,西部创业,红黄药酒,5.85,14.58,19940617
300199,翰宇药业,化学制药,5.64,9.35,20110407
300499,高澜股份,专用机械,0.68,1.2,20160202
300104,乐视网,互联网,30.65,39.89,20100812
600038,中直股份,航空,5.89,5.89,20001218
002128,露天煤业,煤炭开采,16.34,16.34,20070418
002275,桂林三金,中成药,5.33,5.9,20090710
002593,日上集团,汽车配件,4.67,7.01,20110628
002379,宏创控股,铝,5.97,9.26,20100331
002472,双环传动,机械基件,5.45,6.87,20100910
002054,德美化工,化工原料,3.15,4.19,20060725
600210,紫江企业,广告包装,15.17,15.17,19990824
300725,药石科技,化工原料,0.28,1.1,20171110
300329,海伦钢琴,文教休闲,2.51,2.51,20120619
002606,大连电瓷,电气设备,4.02,4.07,20110805
000089,深圳机场,机场,20.51,20.51,19980420
300014,亿纬锂能,元器件,8.19,8.55,20091030
600597,光明乳业,乳制品,12.24,12.24,20020828
002007,华兰生物,生物制药,8.03,9.3,20040625
603022,新通联,广告包装,2.0,2.0,20150518
603758,秦安股份,汽车配件,1.33,4.39,20170517
601007,金陵饭店,酒店餐饮,3.0,3.0,20070406
600489,中金黄金,黄金,34.51,34.51,20030814
600900,长江电力,水力发电,115.06,220.0,20031118
300543,朗科智能,电气设备,0.43,1.2,20160908
300697,电工合金,铜,0.52,2.08,20170907
600707,彩虹股份,元器件,7.36,35.88,19960520
002760,凤形股份,机械基件,0.72,0.88,20150611
300181,佐力药业,中成药,4.67,6.09,20110222
000713,丰乐种业,种植业,2.99,2.99,19970422
000430,张家界,旅游景点,2.58,4.05,19960829
002850,科达利,机械基件,0.93,2.1,20170302
600983,惠而浦,家用电器,5.33,7.66,20040727
600699,均胜电子,汽车配件,9.49,9.49,19931206
002402,和而泰,元器件,7.19,8.56,20100511
002009,天奇股份,工程机械,2.71,3.71,20040629
300258,精锻科技,汽车配件,3.75,4.05,20110826
002785,万里石,其他建材,0.97,2.0,20151223
600079,人福医药,化学制药,12.86,13.54,19970606
000790,泰合健康,中成药,5.6,5.6,19980327
000504,南华生物,出版业,3.11,3.12,19921208
300016,北陆药业,中成药,2.54,3.26,20091030
002915,中欣氟材,化工原料,0.28,1.12,20171205
603937,丽岛新材,铝,0.52,2.09,20171102
300600,瑞特股份,电气设备,0.66,1.6,20170125
603077,和邦生物,化工原料,88.31,88.31,20120731
002675,东诚药业,化学制药,5.78,7.75,20120525
000061,农 产 品,农业综合,16.95,16.97,19970110
300208,恒顺众昇,电气设备,5.79,7.66,20110426
000558,莱茵体育,文教休闲,12.88,12.89,19940509
300082,奥克股份,化工原料,6.73,6.82,20100520
002046,轴研科技,机械基件,3.41,5.24,20050526
002689,远大智能,运输设备,10.41,10.43,20120717
300495,美尚生态,环境保护,2.44,6.01,20151222
603508,思维列控,软件服务,0.65,1.6,20151224
002015,霞客环保,化纤,4.01,4.01,20040708
600227,圣济堂,农药化肥,12.45,17.36,20000221
300262,巴安水务,环境保护,4.56,6.7,20110916
300185,通裕重工,工程机械,27.41,32.68,20110308
002154,报 喜 鸟,服饰,11.04,12.63,20070816
000672,上峰水泥,水泥,8.14,8.14,19961218
002196,方正电机,纺织机械,3.12,4.51,20071212
300426,唐德影视,影视音像,2.46,4.0,20150217
603385,惠达卫浴,家居用品,2.64,3.69,20170405
000533,万 家 乐,家用电器,6.85,6.91,19940103
600658,电子城,园区开发,11.19,11.19,19930524
000718,苏宁环球,区域地产,22.89,30.35,19970408
600066,宇通客车,汽车整车,22.14,22.14,19970508
000877,天山股份,水泥,8.8,10.49,19990107
600132,重庆啤酒,啤酒,4.84,4.84,19971030
603041,美思德,化工原料,0.47,1.01,20170330
601360,三六零,互联网,3.97,67.64,20120116
002030,达安基因,生物制药,7.64,7.97,20040809
000620,新华联,全国地产,18.97,18.97,19961029
000020,深华发Ａ,元器件,1.81,2.83,19920428
600829,人民同泰,医药商业,5.8,5.8,19940224
002304,洋河股份,白酒,12.42,15.07,20091106
300595,欧普康视,医疗保健,1.37,2.24,20170117
600619,海立股份,机械基件,4.61,8.66,19921116
002505,大康农业,农业综合,54.85,54.85,20101118
000677,恒天海龙,化纤,8.64,8.64,19961226
600444,国机通用,塑料,1.05,1.46,20040219
600890,中房股份,区域地产,5.79,5.79,19960318
300473,德尔股份,汽车配件,1.0,1.05,20150612
601330,绿色动力,火力发电,1.16,11.61,20180611
300693,盛弘股份,电气设备,0.34,1.37,20170822
002536,西泵股份,汽车配件,3.14,3.34,20110111
300735,光弘科技,通信设备,0.89,3.55,20171229
000690,宝新能源,火力发电,20.39,21.76,19970128
600693,东百集团,百货,8.97,8.98,19931122
002586,围海股份,建筑施工,6.94,11.44,20110602
601567,三星医疗,电器仪表,14.18,14.27,20110615
300702,天宇股份,化学制药,0.45,1.82,20170919
600543,莫高股份,红黄药酒,3.21,3.21,20040324
000530,大冷股份,机械基件,5.99,8.55,19931208
300422,博世科,环境保护,2.64,3.56,20150217
300716,国立科技,塑料,0.4,1.6,20171109
000691,亚太实业,区域地产,2.9,3.23,19970228
300225,金力泰,染料涂料,4.68,4.7,20110531
002173,创新医疗,医疗保健,2.03,4.55,20070925
000905,厦门港务,港口,5.31,5.31,19990429
603378,亚士创能,染料涂料,0.49,1.95,20170928
603966,法兰泰克,机械基件,0.93,2.11,20170125
002595,豪迈科技,专用机械,5.15,8.0,20110628
002601,龙蟒佰利,化工原料,7.02,20.32,20110715
002729,好利来,元器件,0.67,0.67,20140912
002907,华森制药,化学制药,0.4,4.0,20171020
300265,通光线缆,电气设备,3.37,3.38,20110916
002406,远东传动,汽车配件,4.16,5.61,20100518
601100,恒立液压,工程机械,8.82,8.82,20111028
601996,丰林集团,林业,9.45,9.58,20110929
002548,金新农,饲料,3.11,3.81,20110218
600012,皖通高速,路桥,11.66,16.59,20030107
300655,晶瑞股份,化工原料,0.84,1.51,20170523
002761,多喜爱,纺织,0.95,2.04,20150610
600069,银鸽投资,造纸,16.24,16.24,19970430
603260,合盛硅业,化工原料,0.7,6.7,20171030
600992,贵绳股份,钢加工,2.45,2.45,20040514
603955,大千生态,环境保护,0.71,1.13,20170310
300107,建新股份,化工原料,3.28,5.47,20100820
002931,锋龙股份,汽车配件,0.22,0.89,20180403
600018,上港集团,港口,231.74,231.74,20061026
601689,拓普集团,汽车配件,2.45,7.28,20150319
300121,阳谷华泰,化工原料,3.72,3.75,20100917
603869,XD北部湾,旅游服务,2.68,3.49,20150326
603896,寿仙谷,中成药,0.61,1.43,20170510
000959,首钢股份,普钢,29.67,52.89,19991216
002537,海联金汇,汽车整车,11.69,12.51,20110110
002281,光迅科技,通信设备,6.23,6.48,20090821
000969,安泰科技,钢加工,9.06,10.26,20000529
300546,雄帝科技,元器件,0.64,1.35,20160928
600777,新潮能源,综合类,23.77,68.0,19961121
300175,朗源股份,食品,4.62,4.71,20110215
600979,广安爱众,水力发电,7.18,9.48,20040906
000889,茂业通信,通信设备,6.22,6.22,19971218
603933,睿能科技,纺织机械,0.36,1.44,20170706
600821,津劝业,百货,4.16,4.16,19940128
300346,南大光电,元器件,2.36,2.73,20120807
000998,隆平高科,种植业,9.53,12.56,20001211
603126,中材节能,环境保护,6.11,6.11,20140731
002615,哈尔斯,家居用品,2.35,4.1,20110909
600725,ST云维,焦炭加工,12.32,12.32,19960702
600666,奥瑞德,元器件,7.95,12.27,19930712
600826,兰生股份,商贸代理,4.21,4.21,19940204
002806,华锋股份,元器件,0.56,1.37,20160726
600403,大有能源,煤炭开采,23.91,23.91,20031009
600220,江苏阳光,纺织,17.83,17.83,19990927
300057,万顺股份,广告包装,2.94,4.4,20100226
000630,铜陵有色,铜,95.61,105.27,19961120
601333,广深铁路,铁路,56.52,70.84,20061222
000333,美的集团,家用电器,64.76,66.24,19931112
600212,江泉实业,综合类,5.12,5.12,19990817
300112,万讯自控,电器仪表,1.65,2.86,20100827
002871,伟隆股份,机械基件,0.29,1.16,20170511
300680,隆盛科技,汽车配件,0.17,0.68,20170725
300296,利亚德,半导体,15.59,25.43,20120315
600139,西部资源,汽车整车,6.62,6.62,19980225
000078,海王生物,生物制药,18.57,26.47,19981218
600592,龙溪股份,机械基件,4.0,4.0,20020805
600970,中材国际,建筑施工,16.83,17.54,20050412
600150,*ST船舶,船舶,13.78,13.78,19980520
300431,暴风集团,互联网,2.5,3.3,20150324
603228,景旺电子,元器件,0.81,4.08,20170106
603168,莎普爱思,化学制药,2.97,3.23,20140702
300312,邦讯技术,通信设备,1.84,3.2,20120508
600861,北京城乡,百货,3.17,3.17,19940520
601127,小康股份,汽车配件,1.8,9.09,20160615
002208,合肥城建,区域地产,3.19,3.2,20080128
000778,新兴铸管,钢加工,39.21,39.91,19970606
000957,中通客车,汽车整车,4.77,5.93,20000113
601858,中国科传,出版业,1.91,7.91,20170118
300254,仟源医药,化学制药,1.56,2.08,20110819
600256,广汇能源,石油开采,67.37,67.37,20000526
601200,上海环境,环境保护,6.72,7.03,20170331
002763,汇洁股份,服饰,3.89,3.89,20150610
603515,欧普照明,电气设备,0.98,5.82,20160819
002647,民盛金科,多元金融,5.6,5.6,20111228
002057,中钢天源,元器件,2.99,3.85,20060802
002787,华源控股,广告包装,1.02,2.86,20151231
002207,*ST准油,石油开采,2.37,2.39,20080128
600257,大湖股份,渔业,4.27,4.81,20000612
603197,保隆科技,汽车配件,0.98,1.67,20170519
600841,上柴股份,机械基件,5.22,8.67,19940311
600467,好当家,渔业,14.61,14.61,20040405
603886,元祖股份,食品,1.21,2.4,20161228
600128,弘业股份,商贸代理,2.47,2.47,19970901
000755,*ST三维,化工原料,4.69,4.69,19970627
002443,金洲管道,钢加工,5.03,5.21,20100706
300459,金科文化,化工原料,7.73,19.71,20150515
002415,海康威视,电器仪表,79.07,92.27,20100528
300216,千山药机,医疗保健,2.82,3.61,20110511
601866,中远海发,水运,79.32,116.83,20071212
600527,江南高纤,化纤,12.03,14.43,20031127
603929,亚翔集成,装修装饰,0.97,2.13,20161230
601222,林洋能源,电器仪表,17.49,17.65,20110808
300689,澄天伟业,元器件,0.17,0.68,20170809
603117,万林股份,仓储物流,6.26,6.47,20150629
600778,*ST友好,百货,3.11,3.11,19961203
000543,皖能电力,火力发电,17.9,17.9,19931220
603985,恒润股份,机械基件,0.67,1.04,20170505
603987,康德莱,医疗保健,2.66,4.42,20161121
000016,深康佳Ａ,家用电器,15.97,24.08,19920327
000861,海印股份,房产服务,18.72,22.5,19981028
000818,航锦科技,化工原料,6.9,6.92,19971017
300692,中环环保,环境保护,0.4,1.6,20170821
002039,黔源电力,水力发电,3.05,3.05,20050303
603595,东尼电子,元器件,0.35,1.02,20170712
300340,科恒股份,元器件,1.53,2.12,20120726
601579,会稽山,红黄药酒,4.0,4.97,20140825
002344,海宁皮城,商品城,12.71,12.83,20100126
600259,广晟有色,小金属,2.62,3.02,20000525
600243,青海华鼎,机床制造,2.37,4.39,20001120
000538,云南白药,中成药,10.41,10.41,19931215
601001,大同煤业,煤炭开采,16.74,16.74,20060623
600963,岳阳林纸,造纸,10.43,13.98,20040525
600290,华仪电气,电气设备,5.27,7.6,20001106
603335,迪生力,汽车配件,1.56,3.29,20170620
600303,曙光股份,汽车整车,6.2,6.76,20001226
600143,金发科技,塑料,25.6,27.17,20040623
603612,索通发展,矿物制品,1.79,3.4,20170718
002399,海普瑞,化学制药,12.47,12.47,20100506
603103,横店影视,影视音像,0.53,4.53,20171012
000678,襄阳轴承,机械基件,4.29,4.6,19970106
000528,柳 工,工程机械,11.25,11.25,19931118
600382,广东明珠,商贸代理,3.42,4.67,20010118
600354,敦煌种业,种植业,4.48,5.28,20040115
603678,火炬电子,元器件,4.51,4.53,20150126
002741,光华科技,化工原料,3.21,3.74,20150216
600094,大名城,区域地产,22.77,24.75,19970703
002808,苏州恒久,元器件,0.88,1.92,20160812
002718,友邦吊顶,家居用品,0.26,0.88,20140128
603496,恒为科技,电脑设备,0.76,1.42,20170607
600229,城市传媒,出版业,4.3,7.02,20000309
000049,德赛电池,电气设备,2.05,2.05,19950320
600063,皖维高新,化纤,19.26,19.26,19970528
601801,皖新传媒,出版业,19.89,19.89,20100118
300673,佩蒂股份,饲料,0.35,1.2,20170711
600614,鹏起科技,综合类,12.91,17.53,19920828
002422,科伦药业,化学制药,10.3,14.4,20100603
002728,特一药业,中成药,1.19,2.0,20140731
002457,青龙管业,塑料,2.94,3.35,20100803
600338,西藏珠峰,铅锌,1.58,6.53,20001227
002187,广百股份,百货,3.42,3.42,20071122
600784,鲁银投资,普钢,5.68,5.68,19961225
002027,分众传媒,影视音像,69.65,146.78,20040804
603429,集友股份,广告包装,0.48,1.9,20170124
603177,德创环保,环境保护,0.62,2.02,20170207
600587,新华医疗,医疗保健,4.03,4.06,20020927
600262,北方股份,汽车整车,1.7,1.7,20000630
000709,河钢股份,普钢,106.17,106.19,19970416
002713,东易日盛,装修装饰,0.76,2.63,20140219
300227,光韵达,元器件,1.52,2.22,20110608
002416,爱施德,电器连锁,11.73,12.39,20100528
002180,纳思达,电脑设备,6.86,10.64,20071113
600007,中国国贸,园区开发,10.07,10.07,19990312
600984,建设机械,工程机械,7.0,8.28,20040707
600466,蓝光发展,区域地产,29.73,29.84,20010212
601233,桐昆股份,化纤,16.87,18.22,20110518
000037,深南电A,火力发电,3.39,6.03,19940701
600436,片仔癀,中成药,6.03,6.03,20030616
000523,广州浪奇,日用化工,4.46,5.23,19931108
002287,奇正藏药,中成药,4.06,4.06,20090828
300206,理邦仪器,医疗保健,3.44,5.85,20110421
600549,厦门钨业,小金属,14.06,14.13,20021107
002158,汉钟精机,工程机械,5.3,5.3,20070817
300077,国民技术,半导体,5.42,5.63,20100430
000949,新乡化纤,化纤,12.2,12.58,19991021
600275,ST昌鱼,农业综合,5.09,5.09,20000810
300530,达志科技,化工原料,0.21,0.7,20160809
002840,华统股份,食品,1.47,2.68,20170110
601101,XD昊华能,煤炭开采,12.0,12.0,20100331
600062,华润双鹤,化学制药,6.86,8.69,19970522
002873,新天药业,中成药,0.65,1.17,20170519
600419,天润乳业,乳制品,1.79,2.07,20010628
300653,正海生物,医疗保健,0.43,0.8,20170516
300375,鹏翎股份,汽车配件,2.42,3.63,20140127
300278,华昌达,专用机械,2.68,5.98,20111216
601928,凤凰传媒,出版业,25.45,25.45,20111130
002311,海大集团,饲料,15.44,15.82,20091127
002597,金禾实业,化工原料,5.6,5.64,20110707
300342,天银机电,元器件,3.93,4.32,20120726
600348,阳泉煤业,煤炭开采,24.05,24.05,20030821
300095,华伍股份,机械基件,2.28,3.79,20100728
000568,泸州老窖,白酒,14.02,14.65,19940509
002695,煌上煌,食品,4.53,5.14,20120905
002193,如意集团,纺织,2.31,2.62,20071207
600568,中珠医疗,区域地产,15.65,19.93,20010518
300189,神农基因,种植业,8.83,10.24,20110316
002170,芭田股份,农药化肥,6.7,8.9,20070919
600525,长园集团,电气设备,12.56,13.25,20021202
601899,紫金矿业,黄金,168.76,230.31,20080425
300399,京天利,互联网,1.34,1.98,20141009
300731,科创新源,橡胶,0.22,0.87,20171208
000797,中国武夷,全国地产,10.0,10.08,19970715
600714,金瑞矿业,煤炭开采,2.88,2.88,19960606
300462,华铭智能,专用机械,0.68,1.38,20150527
300357,我武生物,生物制药,2.54,2.91,20140121
603158,腾龙股份,汽车配件,2.17,2.19,20150320
002468,申通快递,仓储物流,3.32,15.31,20100908
601992,金隅集团,水泥,81.45,106.78,20110301
600586,金晶科技,玻璃,14.44,14.58,20020815
603136,天目湖,旅游景点,0.2,0.8,20170927
300484,蓝海华腾,电气设备,0.94,2.08,20160322
600612,老凤祥,服饰,3.17,5.23,19920814
300087,荃银高科,种植业,3.53,4.3,20100526
300416,苏试试验,电器仪表,0.77,1.36,20150122
002626,金达威,食品,6.0,6.16,20111028
002231,奥维通信,通信设备,2.89,3.57,20080512
002591,恒大高新,化工原料,1.82,3.07,20110621
300722,新余国科,专用机械,0.2,0.8,20171110
600330,天通股份,元器件,9.97,9.97,20010118
603456,九洲药业,化学制药,7.98,8.06,20141010
300097,智云股份,电器仪表,1.55,2.89,20100728
300066,三川智慧,电器仪表,9.58,10.4,20100326
002325,洪涛股份,装修装饰,9.2,12.49,20091222
300090,盛运环保,环境保护,8.77,13.2,20100625
000812,陕西金叶,广告包装,6.69,7.69,19980623
300605,恒锋信息,软件服务,0.48,1.1,20170208
002709,天赐材料,化工原料,1.79,3.4,20140123
000521,长虹美菱,家用电器,8.02,10.45,19931018
600261,阳光照明,家用电器,14.52,14.52,20000720
002069,獐子岛,渔业,6.87,7.11,20060928
603299,井神股份,化工原料,2.79,5.59,20151231
002266,浙富控股,电气设备,16.32,19.79,20080806
300503,昊志机电,机械基件,1.03,2.54,20160309
002212,南洋股份,电气设备,6.48,11.47,20080201
300723,一品红,化学制药,0.4,1.61,20171116
002658,雪迪龙,环境保护,3.04,6.05,20120309
603365,水星家纺,纺织,0.67,2.67,20171120
000534,万泽股份,区域地产,4.91,4.92,19940110
300246,宝莱特,医疗保健,1.08,1.46,20110719
600006,东风汽车,汽车整车,20.0,20.0,19990727
002796,世嘉科技,专用机械,0.3,1.03,20160510
300026,红日药业,中成药,23.9,30.11,20091030
000888,峨眉山Ａ,旅游景点,5.27,5.27,19971021
601212,白银有色,铜,19.65,69.73,20170215
000425,徐工机械,工程机械,69.94,70.08,19960828
603658,安图生物,医疗保健,1.37,4.2,20160901
002013,中航机电,航空,31.43,36.09,20040705
600084,中葡股份,红黄药酒,11.24,11.24,19970711
603686,龙马环卫,专用机械,2.7,2.99,20150126
600662,强生控股,公共交通,10.53,10.53,19930614
000157,中联重科,工程机械,62.25,77.94,20001012
300068,南都电源,电气设备,5.94,8.75,20100421
600488,天药股份,化学制药,9.61,10.92,20010618
603737,三棵树,染料涂料,0.42,1.33,20160603
300304,云意电气,汽车配件,8.39,8.72,20120321
000518,四环生物,生物制药,10.3,10.3,19930908
600249,两面针,日用化工,5.5,5.5,20040130
603127,昭衍新药,医疗保健,0.29,1.15,20170825
600892,大晟文化,影视音像,2.52,5.59,19960315
002040,南 京 港,港口,3.07,3.72,20050325
000548,湖南投资,路桥,4.99,4.99,19931220
600873,梅花生物,食品,30.74,31.08,19950217
600818,中路股份,文教休闲,2.38,3.21,19940128
300334,津膜科技,专用机械,2.75,3.04,20120705
300022,吉峰农机,农用机械,3.21,3.8,20091030
002531,天顺风能,电气设备,17.69,17.79,20101231
603388,元成股份,建筑施工,0.84,2.06,20170324
300128,锦富技术,元器件,10.66,10.94,20101013
300301,长方集团,半导体,6.11,7.9,20120321
600518,康美药业,中成药,44.03,49.74,20010319
300726,宏达电子,元器件,0.4,4.0,20171121
600027,华电国际,火力发电,67.85,98.63,20050203
000989,九 芝 堂,中成药,4.9,8.69,20000628
002563,森马服饰,服饰,18.39,26.86,20110311
600749,*ST藏旅,旅游景点,1.89,2.27,19961015
002425,凯撒文化,互联网,8.04,8.14,20100608
603665,康隆达,纺织,0.37,1.0,20170313
300578,会畅通讯,通信设备,0.53,1.32,20170125
600358,国旅联合,旅游服务,4.32,5.05,20000922
300072,三聚环保,环境保护,18.01,23.51,20100427
603990,麦迪科技,软件服务,0.6,0.81,20161208
600647,同达创业,综合类,1.39,1.39,19930504
300261,雅本化学,农药化肥,7.61,9.63,20110906
300389,艾比森,半导体,1.64,3.2,20140801
300110,华仁药业,化学制药,11.82,11.82,20100825
603898,好莱客,家居用品,0.91,3.2,20150217
600497,驰宏锌锗,铅锌,43.1,50.91,20040420
002779,中坚科技,农用机械,0.4,1.32,20151209
603889,新澳股份,纺织,3.23,3.94,20141231
601238,广汽集团,汽车整车,60.6,102.14,20120329
600828,茂业商业,百货,6.49,17.32,19940224
002493,荣盛石化,化纤,51.26,62.91,20101102
601669,中国电建,建筑施工,111.44,152.99,20111018
002004,华邦健康,化学制药,17.28,20.35,20040625
002442,龙星化工,化工原料,3.79,4.8,20100706
000913,钱江摩托,摩托车,4.54,4.54,19990514
601339,百隆东方,纺织,15.0,15.0,20120612
002071,长城影视,影视音像,5.18,5.25,20061012
603311,金海环境,专用机械,2.1,2.1,20150518
002829,星网宇达,通信设备,0.62,1.6,20161213
601038,一拖股份,农用机械,5.94,9.86,20120808
300514,友讯达,通信设备,0.9,2.0,20170426
002582,好想你,食品,2.36,5.16,20110520
002242,九阳股份,家用电器,7.62,7.68,20080528
000757,浩物股份,汽车配件,4.52,4.52,19970627
002185,华天科技,半导体,21.3,21.31,20071120
600482,中国动力,电气设备,9.09,17.34,20040714
000676,智度股份,互联网,3.19,9.66,19961224
600199,金种子酒,白酒,5.56,5.56,19980812
300172,中电环保,环境保护,3.46,5.22,20110201
300715,凯伦股份,其他建材,0.32,1.3,20171026
600596,新安股份,农药化肥,6.87,7.06,20010906
603789,星光农机,农用机械,2.6,2.6,20150427
601011,宝泰隆,焦炭加工,13.68,16.11,20110309
002391,长青股份,农药化肥,2.38,3.59,20100416
600616,金枫酒业,红黄药酒,5.15,5.15,19920929
300070,碧水源,环境保护,20.16,31.51,20100421
002564,天沃科技,化工机械,6.02,8.83,20110310
300403,地尔汉宇,家用电器,3.81,6.03,20141030
002245,澳洋顺昌,仓储物流,9.14,9.87,20080605
002905,金逸影视,影视音像,0.67,2.69,20171016
600978,宜华生活,家居用品,14.83,14.83,20040824
603030,全筑股份,装修装饰,5.34,5.38,20150320
600883,博闻科技,水泥,2.36,2.36,19951208
000153,丰原药业,化学制药,3.12,3.17,20000920
002448,中原内配,汽车配件,4.59,6.07,20100716
000593,大通燃气,供气供热,2.8,3.59,19960312
603828,柯利达,装修装饰,4.21,4.29,20150226
300718,长盛轴承,机械基件,0.5,1.98,20171106
600240,华业资本,全国地产,14.24,14.24,20000628
002919,名臣健康,日用化工,0.2,0.81,20171218
002319,乐通股份,染料涂料,2.0,2.0,20091211
600513,联环药业,化学制药,2.85,2.85,20030319
603988,中电电机,电气设备,1.68,1.68,20141104
603578,三星新材,玻璃,0.32,0.88,20170306
600738,兰州民百,百货,4.21,7.83,19960802
600213,亚星客车,汽车整车,2.2,2.2,19990831
300511,雪榕生物,种植业,2.32,4.34,20160504
